"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Threshold_Dates","Overlap_Start","Overlap_Test"
1973,"Alt.2",11200,17500,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",20,1973-07-09,"12-31",0
1973,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",16,1973-06-15,"12-31",0
1973,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",18,1973-06-26,"12-31",0
1973,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.2b",12400,17500,0,"06-13","06-13","06-13",20,1973-07-09,"12-31",0
1973,"Alt.2b",12400,17500,0,"06-13","06-13","06-13",16,1973-06-15,"12-31",0
1973,"Alt.2b",12400,17500,0,"06-13","06-13","06-13",18,1973-06-26,"12-31",0
1973,"Alt.2b",12400,17500,0,"06-13","06-13","06-13",17,1973-06-20,"12-31",0
1973,"No.Act",11000,18000,0,"06-29","06-29","06-29",20,1973-07-09,"12-31",0
1973,"No.Act",11000,18000,0,"06-29","06-29","06-29",16,1973-06-15,"12-31",0
1973,"No.Act",11000,18000,0,"06-29","06-29","06-29",18,1973-06-26,"12-31",0
1973,"No.Act",11000,18000,0,"06-29","06-29","06-29",17,1973-06-20,"12-31",0
1973,"Alt1",11700,18000,0,"06-01","06-01","06-01",20,1973-07-09,"12-31",0
1973,"Alt1",11700,18000,0,"06-01","06-01","06-01",16,1973-06-15,"12-31",0
1973,"Alt1",11700,18000,0,"06-01","06-01","06-01",18,1973-06-26,"12-31",0
1973,"Alt1",11700,18000,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.1a",15100,18000,0,"06-01","06-01","06-01",20,1973-07-09,"12-31",0
1973,"Alt.1a",15100,18000,0,"06-01","06-01","06-01",16,1973-06-15,"12-31",0
1973,"Alt.1a",15100,18000,0,"06-01","06-01","06-01",18,1973-06-26,"12-31",0
1973,"Alt.1a",15100,18000,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.1b",11100,18000,0,"06-29","06-29","06-29",20,1973-07-09,"12-31",0
1973,"Alt.1b",11100,18000,0,"06-29","06-29","06-29",16,1973-06-15,"12-31",0
1973,"Alt.1b",11100,18000,0,"06-29","06-29","06-29",18,1973-06-26,"12-31",0
1973,"Alt.1b",11100,18000,0,"06-29","06-29","06-29",17,1973-06-20,"12-31",0
1973,"Alt.2",11200,18000,0,"06-01","06-01","06-01",20,1973-07-09,"12-31",0
1973,"Alt.2",11200,18000,0,"06-01","06-01","06-01",16,1973-06-15,"12-31",0
1973,"Alt.2",11200,18000,0,"06-01","06-01","06-01",18,1973-06-26,"12-31",0
1973,"Alt.2",11200,18000,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",20,1973-07-09,"12-31",0
1973,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",16,1973-06-15,"12-31",0
1973,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",18,1973-06-26,"12-31",0
1973,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",17,1973-06-20,"12-31",0
1973,"Alt.2b",12400,18000,0,"06-13","06-13","06-13",20,1973-07-09,"12-31",0
1973,"Alt.2b",12400,18000,0,"06-13","06-13","06-13",16,1973-06-15,"12-31",0
1973,"Alt.2b",12400,18000,0,"06-13","06-13","06-13",18,1973-06-26,"12-31",0
1973,"Alt.2b",12400,18000,0,"06-13","06-13","06-13",17,1973-06-20,"12-31",0
1974,"No.Act",11500,17000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"No.Act",11500,17000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"No.Act",11500,17000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"No.Act",11500,17000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt1",11500,17000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt1",11500,17000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt1",11500,17000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt1",11500,17000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.1a",15400,17000,0,"06-02","06-02","06-02",16,1974-06-15,"12-31",0
1974,"Alt.1a",15400,17000,0,"06-02","06-02","06-02",20,1974-07-09,"12-31",0
1974,"Alt.1a",15400,17000,0,"06-02","06-02","06-02",18,1974-06-26,"12-31",0
1974,"Alt.1a",15400,17000,0,"06-02","06-02","06-02",17,1974-06-20,"12-31",0
1974,"Alt.1b",11500,17000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.1b",11500,17000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.1b",11500,17000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.1b",11500,17000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2",11200,17000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2",11200,17000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2",11200,17000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2",11200,17000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2a",21300,17000,1,"06-01","06-02","06-04",16,1974-06-15,"12-31",0
1974,"Alt.2a",21300,17000,1,"06-01","06-02","06-04",20,1974-07-09,"12-31",0
1974,"Alt.2a",21300,17000,1,"06-01","06-02","06-04",18,1974-06-26,"12-31",0
1974,"Alt.2a",21300,17000,1,"06-01","06-02","06-04",17,1974-06-20,"12-31",0
1974,"Alt.2b",11300,17000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2b",11300,17000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2b",11300,17000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2b",11300,17000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"No.Act",11500,17500,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"No.Act",11500,17500,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"No.Act",11500,17500,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"No.Act",11500,17500,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt1",11500,17500,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt1",11500,17500,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt1",11500,17500,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt1",11500,17500,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.1a",15400,17500,0,"06-02","06-02","06-02",16,1974-06-15,"12-31",0
1974,"Alt.1a",15400,17500,0,"06-02","06-02","06-02",20,1974-07-09,"12-31",0
1974,"Alt.1a",15400,17500,0,"06-02","06-02","06-02",18,1974-06-26,"12-31",0
1974,"Alt.1a",15400,17500,0,"06-02","06-02","06-02",17,1974-06-20,"12-31",0
1974,"Alt.1b",11500,17500,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.1b",11500,17500,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.1b",11500,17500,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.1b",11500,17500,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2",11200,17500,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2",11200,17500,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2",11200,17500,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2",11200,17500,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2a",21300,17500,1,"06-01","06-02","06-04",16,1974-06-15,"12-31",0
1974,"Alt.2a",21300,17500,1,"06-01","06-02","06-04",20,1974-07-09,"12-31",0
1974,"Alt.2a",21300,17500,1,"06-01","06-02","06-04",18,1974-06-26,"12-31",0
1974,"Alt.2a",21300,17500,1,"06-01","06-02","06-04",17,1974-06-20,"12-31",0
1974,"Alt.2b",11300,17500,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2b",11300,17500,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2b",11300,17500,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2b",11300,17500,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"No.Act",11500,18000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"No.Act",11500,18000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"No.Act",11500,18000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"No.Act",11500,18000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt1",11500,18000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt1",11500,18000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt1",11500,18000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt1",11500,18000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.1a",15400,18000,0,"06-02","06-02","06-02",16,1974-06-15,"12-31",0
1974,"Alt.1a",15400,18000,0,"06-02","06-02","06-02",20,1974-07-09,"12-31",0
1974,"Alt.1a",15400,18000,0,"06-02","06-02","06-02",18,1974-06-26,"12-31",0
1974,"Alt.1a",15400,18000,0,"06-02","06-02","06-02",17,1974-06-20,"12-31",0
1974,"Alt.1b",11500,18000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.1b",11500,18000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.1b",11500,18000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.1b",11500,18000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2",11200,18000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2",11200,18000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2",11200,18000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2",11200,18000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1974,"Alt.2a",21300,18000,1,"06-01","06-02","06-04",16,1974-06-15,"12-31",0
1974,"Alt.2a",21300,18000,1,"06-01","06-02","06-04",20,1974-07-09,"12-31",0
1974,"Alt.2a",21300,18000,1,"06-01","06-02","06-04",18,1974-06-26,"12-31",0
1974,"Alt.2a",21300,18000,1,"06-01","06-02","06-04",17,1974-06-20,"12-31",0
1974,"Alt.2b",11300,18000,0,"07-31","07-31","07-31",16,1974-06-15,"12-31",0
1974,"Alt.2b",11300,18000,0,"07-31","07-31","07-31",20,1974-07-09,"12-31",0
1974,"Alt.2b",11300,18000,0,"07-31","07-31","07-31",18,1974-06-26,"12-31",0
1974,"Alt.2b",11300,18000,0,"07-31","07-31","07-31",17,1974-06-20,"12-31",0
1975,"No.Act",37000,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"No.Act",37000,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"No.Act",37000,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"No.Act",37000,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt1",36500,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt1",36500,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt1",36500,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt1",36500,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1a",36500,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1a",36500,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1a",36500,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1a",36500,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1b",37000,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1b",37000,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1b",37000,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1b",37000,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2",37000,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2",37000,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2",37000,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2",37000,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2a",36500,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2a",36500,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2a",36500,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2a",36500,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2b",37000,17000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2b",37000,17000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2b",37000,17000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2b",37000,17000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"No.Act",37000,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"No.Act",37000,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"No.Act",37000,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"No.Act",37000,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt1",36500,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt1",36500,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt1",36500,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt1",36500,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1a",36500,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1a",36500,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1a",36500,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1a",36500,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1b",37000,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1b",37000,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1b",37000,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1b",37000,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2",37000,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2",37000,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2",37000,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2",37000,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2a",36500,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2a",36500,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2a",36500,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2a",36500,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2b",37000,17500,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2b",37000,17500,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2b",37000,17500,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2b",37000,17500,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"No.Act",37000,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"No.Act",37000,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"No.Act",37000,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"No.Act",37000,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt1",36500,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt1",36500,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt1",36500,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt1",36500,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1a",36500,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1a",36500,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1a",36500,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1a",36500,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.1b",37000,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.1b",37000,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.1b",37000,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.1b",37000,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2",37000,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2",37000,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2",37000,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2",37000,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2a",36500,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2a",36500,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2a",36500,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2a",36500,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1975,"Alt.2b",37000,18000,1,"06-30","07-31","12-31",20,1975-07-09,"07-09",1
1975,"Alt.2b",37000,18000,1,"06-30","07-31","12-31",16,1975-06-15,"06-30",1
1975,"Alt.2b",37000,18000,1,"06-30","07-31","12-31",17,1975-06-20,"06-30",1
1975,"Alt.2b",37000,18000,1,"06-30","07-31","12-31",18,1975-06-26,"06-30",1
1976,"No.Act",18700,17000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"No.Act",18700,17000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"No.Act",18700,17000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"No.Act",18700,17000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt1",18700,17000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt1",18700,17000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt1",18700,17000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt1",18700,17000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.1a",9500,17000,0,"07-31","07-31","07-31",20,1976-07-08,"12-31",0
1976,"Alt.1a",9500,17000,0,"07-31","07-31","07-31",18,1976-06-25,"12-31",0
1976,"Alt.1a",9500,17000,0,"07-31","07-31","07-31",17,1976-06-19,"12-31",0
1976,"Alt.1a",9500,17000,0,"07-31","07-31","07-31",16,1976-06-14,"12-31",0
1976,"Alt.1b",18700,17000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.1b",18700,17000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.1b",18700,17000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.1b",18700,17000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2",18700,17000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2",18700,17000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2",18700,17000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2",18700,17000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2a",14800,17000,0,"06-01","06-01","06-01",20,1976-07-08,"12-31",0
1976,"Alt.2a",14800,17000,0,"06-01","06-01","06-01",18,1976-06-25,"12-31",0
1976,"Alt.2a",14800,17000,0,"06-01","06-01","06-01",17,1976-06-19,"12-31",0
1976,"Alt.2a",14800,17000,0,"06-01","06-01","06-01",16,1976-06-14,"12-31",0
1976,"Alt.2b",18700,17000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2b",18700,17000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2b",18700,17000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2b",18700,17000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"No.Act",18700,17500,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"No.Act",18700,17500,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"No.Act",18700,17500,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"No.Act",18700,17500,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt1",18700,17500,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt1",18700,17500,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt1",18700,17500,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt1",18700,17500,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.1a",9500,17500,0,"07-31","07-31","07-31",20,1976-07-08,"12-31",0
1976,"Alt.1a",9500,17500,0,"07-31","07-31","07-31",18,1976-06-25,"12-31",0
1976,"Alt.1a",9500,17500,0,"07-31","07-31","07-31",17,1976-06-19,"12-31",0
1976,"Alt.1a",9500,17500,0,"07-31","07-31","07-31",16,1976-06-14,"12-31",0
1976,"Alt.1b",18700,17500,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.1b",18700,17500,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.1b",18700,17500,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.1b",18700,17500,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2",18700,17500,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2",18700,17500,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2",18700,17500,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2",18700,17500,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",20,1976-07-08,"12-31",0
1976,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",18,1976-06-25,"12-31",0
1976,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",17,1976-06-19,"12-31",0
1976,"Alt.2a",14800,17500,0,"06-01","06-01","06-01",16,1976-06-14,"12-31",0
1976,"Alt.2b",18700,17500,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2b",18700,17500,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2b",18700,17500,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2b",18700,17500,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"No.Act",18700,18000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"No.Act",18700,18000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"No.Act",18700,18000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"No.Act",18700,18000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt1",18700,18000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt1",18700,18000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt1",18700,18000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt1",18700,18000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.1a",9500,18000,0,"07-31","07-31","07-31",20,1976-07-08,"12-31",0
1976,"Alt.1a",9500,18000,0,"07-31","07-31","07-31",18,1976-06-25,"12-31",0
1976,"Alt.1a",9500,18000,0,"07-31","07-31","07-31",17,1976-06-19,"12-31",0
1976,"Alt.1a",9500,18000,0,"07-31","07-31","07-31",16,1976-06-14,"12-31",0
1976,"Alt.1b",18700,18000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.1b",18700,18000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.1b",18700,18000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.1b",18700,18000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2",18700,18000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2",18700,18000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2",18700,18000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2",18700,18000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1976,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",20,1976-07-08,"12-31",0
1976,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",18,1976-06-25,"12-31",0
1976,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",17,1976-06-19,"12-31",0
1976,"Alt.2a",14800,18000,0,"06-01","06-01","06-01",16,1976-06-14,"12-31",0
1976,"Alt.2b",18700,18000,1,"06-01","07-31","12-31",20,1976-07-08,"07-08",1
1976,"Alt.2b",18700,18000,1,"06-01","07-31","12-31",18,1976-06-25,"06-25",1
1976,"Alt.2b",18700,18000,1,"06-01","07-31","12-31",17,1976-06-19,"06-19",1
1976,"Alt.2b",18700,18000,1,"06-01","07-31","12-31",16,1976-06-14,"06-14",1
1977,"No.Act",9300,17000,0,"07-31","07-31","07-31",20,1977-06-28,"12-31",0
1977,"No.Act",9300,17000,0,"07-31","07-31","07-31",18,1977-06-17,"12-31",0
1977,"No.Act",9300,17000,0,"07-31","07-31","07-31",16,1977-06-08,"12-31",0
1977,"No.Act",9300,17000,0,"07-31","07-31","07-31",17,1977-06-12,"12-31",0
1977,"Alt1",8900,17000,0,"07-31","07-31","07-31",20,1977-06-28,"12-31",0
