"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Weather_Pattern","Threshold_Dates","Overlap_Start","Overlap_Test"
1997,"Alt.2a",24500,17000,1,"06-21","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2b",24500,17000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"No.Act",24500,17500,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt1",24500,17500,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.1a",24500,17500,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.1b",24000,17500,1,"06-30","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2",24500,17500,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2a",24500,17500,1,"06-30","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2b",24500,17500,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"No.Act",24500,18000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt1",24500,18000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.1a",24500,18000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.1b",24000,18000,1,"06-30","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2",24500,18000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2a",24500,18000,1,"06-30","07-31","12-31",20,"Median","07-08","07-08",1
1997,"Alt.2b",24500,18000,1,"06-25","07-31","12-31",20,"Median","07-08","07-08",1
1998,"No.Act",11800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
1998,"Alt1",28100,17000,1,"06-01","06-10","06-20",20,"Median","07-08","12-31",0
1998,"Alt.1a",24400,17000,1,"06-01","06-01","06-09",20,"Median","07-08","12-31",0
1998,"Alt.1b",28000,17000,1,"06-05","06-17","06-22",20,"Median","07-08","12-31",0
1998,"Alt.2",28400,17000,1,"06-01","06-08","06-20",20,"Median","07-08","12-31",0
1998,"Alt.2a",28600,17000,1,"06-01","06-01","06-13",20,"Median","07-08","12-31",0
1998,"Alt.2b",28500,17000,1,"06-03","06-14","06-21",20,"Median","07-08","12-31",0
1998,"No.Act",11800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
1998,"Alt1",28100,17500,1,"06-01","06-10","06-20",20,"Median","07-08","12-31",0
1998,"Alt.1a",24400,17500,1,"06-01","06-01","06-08",20,"Median","07-08","12-31",0
1998,"Alt.1b",28000,17500,1,"06-05","06-17","06-22",20,"Median","07-08","12-31",0
1998,"Alt.2",28400,17500,1,"06-01","06-08","06-19",20,"Median","07-08","12-31",0
1998,"Alt.2a",28600,17500,1,"06-01","06-01","06-13",20,"Median","07-08","12-31",0
1998,"Alt.2b",28500,17500,1,"06-03","06-14","06-21",20,"Median","07-08","12-31",0
1998,"No.Act",11800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
1998,"Alt1",28100,18000,1,"06-01","06-10","06-20",20,"Median","07-08","12-31",0
1998,"Alt.1a",24400,18000,1,"06-01","06-01","06-08",20,"Median","07-08","12-31",0
1998,"Alt.1b",28000,18000,1,"06-06","06-17","06-22",20,"Median","07-08","12-31",0
1998,"Alt.2",28400,18000,1,"06-01","06-08","06-19",20,"Median","07-08","12-31",0
1998,"Alt.2a",28600,18000,1,"06-01","06-01","06-12",20,"Median","07-08","12-31",0
1998,"Alt.2b",28500,18000,1,"06-04","06-14","06-21",20,"Median","07-08","12-31",0
1999,"No.Act",12300,17000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt1",19900,17000,1,"06-01","06-01","06-02",20,"Median","07-08","12-31",0
1999,"Alt.1a",12300,17000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.1b",16400,17000,0,"06-01","06-01","06-01",20,"Median","07-08","12-31",0
1999,"Alt.2",24200,17000,1,"06-01","06-03","06-06",20,"Median","07-08","12-31",0
1999,"Alt.2a",12300,17000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.2b",15700,17000,0,"06-02","06-02","06-02",20,"Median","07-08","12-31",0
1999,"No.Act",12300,17500,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt1",19900,17500,1,"06-01","06-01","06-02",20,"Median","07-08","12-31",0
1999,"Alt.1a",12300,17500,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.1b",16400,17500,0,"06-01","06-01","06-01",20,"Median","07-08","12-31",0
1999,"Alt.2",24200,17500,1,"06-01","06-03","06-06",20,"Median","07-08","12-31",0
1999,"Alt.2a",12300,17500,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.2b",15700,17500,0,"06-02","06-02","06-02",20,"Median","07-08","12-31",0
1999,"No.Act",12300,18000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt1",19900,18000,1,"06-01","06-01","06-02",20,"Median","07-08","12-31",0
1999,"Alt.1a",12300,18000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.1b",16400,18000,0,"06-01","06-01","06-01",20,"Median","07-08","12-31",0
1999,"Alt.2",24200,18000,1,"06-01","06-03","06-06",20,"Median","07-08","12-31",0
1999,"Alt.2a",12300,18000,0,"07-30","07-30","07-30",20,"Median","07-08","12-31",0
1999,"Alt.2b",15700,18000,0,"06-02","06-02","06-02",20,"Median","07-08","12-31",0
2000,"No.Act",10600,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2000,"Alt1",26699.5037092787,17000,1,"06-01","06-06","06-16",20,"Median","07-08","12-31",0
2000,"Alt.1a",24000,17000,1,"06-01","06-01","06-07",20,"Median","07-08","12-31",0
2000,"Alt.1b",26667.3662534809,17000,1,"06-04","06-13","06-18",20,"Median","07-08","12-31",0
2000,"Alt.2",25578.7193747956,17000,1,"06-01","06-04","06-13",20,"Median","07-08","12-31",0
2000,"Alt.2a",19627.4182636941,17000,1,"06-01","06-01","06-05",20,"Median","07-08","12-31",0
2000,"Alt.2b",22156.5040634271,17000,1,"06-03","06-07","06-16",20,"Median","07-08","12-31",0
2000,"No.Act",10600,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2000,"Alt1",26699.5037092787,17500,1,"06-01","06-06","06-16",20,"Median","07-08","12-31",0
2000,"Alt.1a",24000,17500,1,"06-01","06-01","06-07",20,"Median","07-08","12-31",0
2000,"Alt.1b",26667.3662534809,17500,1,"06-05","06-13","06-18",20,"Median","07-08","12-31",0
2000,"Alt.2",25578.7193747956,17500,1,"06-01","06-04","06-13",20,"Median","07-08","12-31",0
2000,"Alt.2a",19627.4182636941,17500,1,"06-01","06-01","06-05",20,"Median","07-08","12-31",0
2000,"Alt.2b",22156.5040634271,17500,1,"06-03","06-07","06-16",20,"Median","07-08","12-31",0
2000,"No.Act",10600,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2000,"Alt1",26699.5037092787,18000,1,"06-01","06-06","06-16",20,"Median","07-08","12-31",0
2000,"Alt.1a",24000,18000,1,"06-01","06-01","06-07",20,"Median","07-08","12-31",0
2000,"Alt.1b",26667.3662534809,18000,1,"06-05","06-13","06-18",20,"Median","07-08","12-31",0
2000,"Alt.2",25578.7193747956,18000,1,"06-01","06-04","06-13",20,"Median","07-08","12-31",0
2000,"Alt.2a",19627.4182636941,18000,1,"06-01","06-01","06-05",20,"Median","07-08","12-31",0
2000,"Alt.2b",22156.5040634271,18000,1,"06-04","06-07","06-16",20,"Median","07-08","12-31",0
2001,"No.Act",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt1",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1a",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1b",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2a",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2b",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"No.Act",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt1",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1a",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1b",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2a",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2b",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"No.Act",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt1",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1a",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.1b",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2a",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2001,"Alt.2b",6100,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2002,"No.Act",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt1",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1a",6500,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1b",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2a",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2b",6600,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"No.Act",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt1",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1a",6500,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1b",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2a",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2b",6600,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"No.Act",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt1",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1a",6500,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.1b",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2a",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2002,"Alt.2b",6600,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2003,"No.Act",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt1",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1a",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1b",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2a",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2b",8000,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"No.Act",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt1",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1a",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1b",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2a",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2b",8000,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"No.Act",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt1",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1a",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.1b",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2a",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2003,"Alt.2b",8000,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"No.Act",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt1",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"No.Act",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt1",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"No.Act",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt1",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",20,"Median","07-08","12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2a",8400,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2b",8400,17000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"No.Act",8300,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt1",8300,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1a",8300,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1b",8400,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2",8400,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2a",8400,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2b",8400,17500,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"No.Act",8300,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt1",8300,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1a",8300,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.1b",8400,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2",8400,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2a",8400,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2008,"Alt.2b",8400,18000,0,"06-29","06-29","06-29",20,"Median","07-08","12-31",0
2009,"No.Act",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt1",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.1a",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.1b",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2a",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2b",6100,17000,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"No.Act",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt1",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.1a",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.1b",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2a",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
2009,"Alt.2b",6100,17500,0,"07-31","07-31","07-31",20,"Median","07-08","12-31",0
